Date,Close/Last,Volume,Open,High,Low
06/17/2021,$57.18,21498760,$57.05,$57.9,$56.7
06/16/2021,$57.22,21879680,$58.15,$58.37,$56.765
06/15/2021,$57.99,20806540,$58.21,$58.415,$57.8001
06/14/2021,$58.19,21784520,$58.02,$58.2,$57.23
06/11/2021,$57.85,18119740,$57.47,$57.94,$56.95
06/10/2021,$57.38,26738080,$57.15,$58.03,$56.925
06/09/2021,$57,13904790,$57.36,$57.475,$56.97
06/08/2021,$57,33254480,$57.45,$57.64,$56.6
06/07/2021,$57.09,17364400,$57.41,$57.44,$56.775
06/04/2021,$57.37,21493760,$56.55,$57.75,$56.54
06/03/2021,$56.24,21831300,$56.98,$57.1,$56.085
06/02/2021,$57.48,18483590,$56.91,$57.69,$56.755
06/01/2021,$56.89,20326370,$57.61,$57.82,$56.59
